gt_id,speed_kmh_mean,speed_kmh_median,speed_kmh_max,n_samples
198,19.836223674090856,18.41164290905261,35.35843223336575,22
199,19.699170840056937,18.34377564488903,34.54929292200229,22
200,21.901592818254098,19.090194851150287,38.896271288375026,17
201,20.51198925823002,17.604878023270118,35.98909735682899,22
202,19.50745639917584,18.353593200435785,29.810030758365638,23
203,18.116133722663307,15.96149995924494,29.814333021667892,25
204,19.89457092806581,19.196168929328635,30.596518814591583,20
205,16.018370756506037,15.275392234317595,39.77558255193583,25
206,10.858381100000216,9.698252230884279,19.417953014373506,6
207,19.20731068953229,18.38224053381933,30.99975407126385,23
208,22.335622683167937,22.80268996954468,35.439998209458345,18
209,20.438688509166933,20.121085122232287,33.78259152177069,22
210,22.1181146614244,23.272559344774557,38.50874304769453,18
211,21.23162664100449,19.7503944486424,32.93812215326532,20
212,22.667634978890643,21.68033368886013,36.07337504623475,20
213,17.310094127188403,15.844712555400372,31.10493689778296,23
214,21.790660087019063,20.53046263754874,33.71146738527481,20
215,19.750293832272767,20.39365321398085,28.966803252682176,20
216,21.822863010609183,20.767934024323328,61.91637039181403,23
217,28.027612846344148,29.66662913561474,63.302139043775604,20
218,19.74955870583632,17.655854076150714,29.827738702281952,20
219,23.43045040965002,21.408453583721688,37.21612751482014,18
220,19.135361406952576,18.31153348088602,31.02884262803039,20
221,0.6265559634979212,0.4579470818859976,15.100252032272243,300
222,1.9751418831014829,1.5100801549847755,11.75270900131341,656
223,6.715254143756738,6.692763604225049,11.016295775765506,34
224,9.879486732508896,8.483638688917589,29.76599156859244,46
225,20.577661022541808,16.81132301687334,46.72171533105367,6
226,8.28123334390297,8.040489479895292,14.808237254612024,46
227,11.38940452096545,9.878306239838315,30.45203357933394,39
229,8.73684459179637,8.545145094390314,15.05181536079822,45
230,11.692834593154357,10.923747494811192,19.746441543092164,37
232,9.53255917581663,9.625353142627889,21.11211106183065,41
233,12.888105899879184,11.331411413850732,50.1017493009311,38
234,17.197341486810892,14.072874784472493,46.39153540132057,30
235,11.936240303959208,10.130561292166295,26.7023992538695,37
236,14.722407393157704,12.973184511058847,26.597557067895288,30
237,12.526173515907242,11.635234951967009,27.819061875368625,31
238,15.277564136312522,13.535728231075428,54.59018468861777,30
239,16.568726475038968,16.577425003066836,58.50072741505491,27
240,15.316298436373767,12.400776967408714,48.84621262547855,32
241,16.915147975087564,15.917284414175228,29.020058512672836,24
242,14.784952931105543,13.363987058403948,26.06112062933431,30
243,15.0472778330257,13.737241923802024,34.75653111937823,27
245,15.708006113194516,14.295610785476999,35.105566978436634,26
246,16.19481992209626,12.995915561907797,67.01154291635886,30
247,13.163114660664455,12.470505684625524,26.365736424946924,19
248,16.23554967641847,16.10134899615418,30.00308007000342,25
249,18.13690928220771,17.04389736057878,32.10008740423468,25
250,20.06027519702836,20.524660348896873,24.598267972456746,12
251,12.9785386292682,13.531672060482732,24.995551407324403,31
253,19.61915550380874,18.56691598891262,31.600386500342417,20
255,18.207804667097207,16.48929432033649,32.78369396923295,21
256,17.04876352911495,15.751181244842101,27.372042238698306,23
257,19.05305048369864,16.982689350858877,30.35826355217334,23
258,17.491524196838153,15.993269383921863,31.02515995500885,23
259,18.10644113458783,18.29686917364996,30.511522293118567,22
260,17.46178284287398,15.436024367801398,27.33511090277227,25
261,18.550503264579156,16.675151288524535,33.746853768808265,21
262,19.879986131565506,16.798919141283978,47.08867907528391,24
263,16.695575581296172,14.74292680620393,26.79116159676135,23
264,17.958887193514084,16.510129719964162,50.516220331166174,23
265,20.24332801726817,19.940457120542234,33.17548155787624,22
266,17.02236267072944,15.231717824928122,28.535909056648915,21
267,18.539890050888935,16.555103659621352,35.000271499139046,23
268,19.404444500156785,17.66823247076688,64.59348320957695,23
270,16.12499548494857,13.762539178125971,27.102885246262993,25
271,17.484379461407766,15.013622045530624,33.197620511085184,25
272,17.79251491142949,17.33273841439791,28.512614071395102,22
273,26.348449923103423,26.21367260812372,31.244511008291052,4
274,16.541783781724334,14.985855817808432,28.467341065432688,24
275,19.96091132885691,18.982842117565255,31.498462557821313,19
276,23.827176832342026,22.045475542532827,53.34992051129425,22
277,23.78186694600156,23.892766535235957,32.39728957417574,11
278,12.591734348799013,10.836611576372883,58.14833879476114,40
280,4.880876168608605,4.763152934601639,9.28415603936563,9
281,15.043324281770095,13.71167778970058,27.207298278756014,27
282,11.69235673817741,11.08747355640943,21.52020111681988,33
283,28.958597481254767,24.785868376516,73.4957349301053,18
285,22.32960893639375,19.27859857680167,46.27378106121457,21
286,25.887083446279743,25.543937087082256,60.986287593897025,17
287,24.507602676747318,22.446506023427396,38.10376435510901,18
288,20.556788448438464,19.819689989107992,31.582434475360866,19
289,23.553208261725896,21.086269319045414,37.188498079810586,18
290,20.542280132835703,17.259105741993388,32.67210870984188,19
291,22.266413893552624,20.67653708161804,38.85304749015528,20
292,21.072400163271666,21.577011644859862,45.06400823597238,19
294,21.03973038494574,21.74320265646547,29.491730332317577,18
295,24.956183552740658,20.004846230139535,49.66199576859223,20
297,20.88178615272107,19.567982777942582,62.36013114458033,20
299,22.949834932618796,20.153108686227053,53.07591676701778,19
300,18.39654296150796,17.764863073841994,51.03063046936862,23
301,18.49765155464642,17.756468430151557,28.8312551379466,18
302,19.985327978025882,18.8740718364618,31.401658952175488,22
303,28.877147971428244,30.666280388772826,81.94391012175934,13
304,18.5497426629074,17.483307570234942,41.904897093811,25
306,21.258775272539292,20.428599715193368,40.85907161227912,21
307,21.655249781907358,21.092753559370152,62.00287163263238,18
308,28.258651196955494,27.365663945622007,34.07662600272268,9
309,19.63855778239492,19.74161490797207,34.10304307931031,20
310,20.11807389557524,17.9972134530708,35.85943937304897,18
311,21.91428725793846,21.777214407908296,33.675794005424606,20
312,19.68553823232583,17.967212274686943,28.89447212221866,20
313,19.83331088172822,17.32160657645847,32.816229164630215,19
314,21.79642635024533,22.261619344342144,61.64492547500141,20
315,5.348155410960193,5.220169834786243,9.401015862831082,20
317,5.323245497553096,5.378752090034141,9.213184788831507,70
318,11.131651617585444,9.915453493589755,25.332600474308645,20
319,7.354787122975001,6.918453723188631,17.20732837912095,54
320,17.856269627805357,16.61594554783425,21.539837568956706,3
321,13.561531417073347,13.895159661782504,17.474909573809306,16
323,13.473205044866871,12.172687947726567,49.84278202061418,33
324,11.6833090642469,10.41921995579665,19.10643294455359,32
326,14.350448002416533,12.682802528154465,24.392950236819516,27
327,15.287463377261533,15.336273014559389,27.043021023221204,29
328,11.799061687832847,11.399586461477966,18.175305426085632,22
329,15.45056867198346,13.516089767210312,27.217662334389534,26
330,21.559323992416015,20.71250617506004,56.89339220512839,23
331,17.981385290622644,16.831545531717197,29.654374122646605,21
333,20.60277913781566,20.819585993876714,71.85002803809024,22
334,20.068202936335567,19.87092822791953,31.366358399419703,19
335,33.476693630204714,33.476693630204714,35.82125544551293,2
336,17.99136741885103,17.191831916537435,28.88745278122668,21
337,18.014643270184358,16.28861010076097,27.752695977713078,22
338,19.869326248088164,18.984686806761292,32.03631788486011,22
339,20.4997898834331,19.41743239756646,31.627994477777637,19
340,19.818050896989238,19.070048779266536,40.338752567690136,23
341,23.532215795093382,20.297206342238766,39.54263269893633,17
342,19.40808097645374,17.82738469540149,37.5262579321136,20
343,20.80352269113108,19.86388944088413,32.2416812181766,18
347,20.449738491861893,17.84423097964653,36.013467907938335,21
348,20.576271936298664,20.65636821090101,36.49666517976266,18
349,20.944318806654408,18.79652917386811,32.91402250531329,19
350,19.982833660073783,18.325564116256217,32.054218947825476,21
351,22.207239098843633,20.62140695749536,37.80379146330203,20
352,20.154936913403084,18.740712404268145,57.83166646962657,20
353,21.142185012760496,18.51435676218763,32.79391050341728,19
354,23.119173012677283,23.681409806034647,50.40096044544989,18
356,22.792014472866732,22.70085588099637,64.47907090192938,22
357,19.944431114941196,17.821017131200986,30.944862663686077,20
358,22.796550393107697,20.393413156261047,57.21130371098953,20
361,22.418689236044553,22.14893907310593,34.184547364742855,20
362,5.971731500700259,5.434536002581295,12.74887070060936,60
363,8.008992858231599,7.179170809682488,23.274431526682086,48
364,7.562980588306166,7.239845395074204,12.334992438565981,51
365,8.18545446671696,7.816581353530083,13.60820487142847,47
366,10.333063522619426,10.301845148215126,17.23924666639811,42
367,11.655139074876393,10.603130310783493,25.915900468849866,39
368,10.782153485341565,9.910084716956536,22.71110594268224,36
369,15.761538246275187,15.167985856546844,29.556602239635648,25
371,27.7516420036564,28.287759125219,34.73091334097826,10
373,22.437851946604145,19.222435802184147,46.454476117997984,19
374,16.83682755231963,15.040737837566704,35.894788205554256,25
375,23.348078498618438,24.300002306721854,67.36138880258964,20
376,24.4052030146117,23.01123373212523,38.747451603337744,18
377,22.738401660696148,22.129565477391345,66.91934466368086,20
378,18.755814262799245,16.92927449943175,31.107313334881745,21
379,20.452189458532274,19.336557760825816,55.84001362312969,20
380,18.656105122397804,16.326684057727405,30.723341703442863,21
381,20.383181436098436,18.80815386768521,31.554850637941453,17
382,20.582380294801276,18.228129521002927,30.001537799777225,18
383,22.657253824175424,22.161135748048913,40.80923616889851,20
384,20.297678695991475,20.235674455752225,42.45153397325562,20
386,22.996138295059797,22.376260310431807,38.21826249364514,19
387,24.37321613542732,22.545115426203253,36.61038815978519,16
388,22.059838771819425,20.094748511928714,36.140384674105135,20
389,21.278449892999802,20.629721134890474,32.13899284595,18
390,20.208032371646325,18.12758892773673,32.576592564612454,22
391,17.262394987048694,15.244299396886387,34.78109210732762,18
393,16.572494273906113,11.854321472341976,36.41246527436707,14
394,19.217851940544364,17.502011954777856,31.402871310739467,20
395,18.06887470185912,15.97563654181254,28.725667297866245,21
396,20.259467590797883,18.95438790323074,33.88874530795319,19
397,25.293851200683182,24.73584920170173,64.75954949861695,19
398,25.035278499126427,26.45281434061549,39.821839928550055,9
399,19.936835254457783,19.61962401865867,31.900619566469597,22
400,19.831835702062058,19.176610931771553,32.229807078776055,20
401,19.985540972456572,18.782281279527602,32.33761578801235,23
403,19.80352986265263,18.133926987664502,30.795265138089746,22
405,19.722683964217,18.394527733342688,40.77799379829301,23
407,26.31061226521399,24.866671264194217,69.19737696634272,19
408,20.03430560231361,18.655053377168457,43.66299390796818,19
409,22.13223025202919,20.355648994464314,34.009533226424296,19
411,0.9762026151571346,0.7276037195693579,11.920540183793419,494
412,8.345925179309821,7.919761575754426,14.992857724441814,48
413,7.7968565201655835,7.131356410688688,17.243734002129028,56
414,11.602999057620186,11.062268838280549,18.8289074599379,20
415,10.68026471244464,10.355666354278577,17.828353643433573,35
416,10.291570276021037,9.027349278339015,46.995209455399284,47
417,15.718084305526228,13.974703252328231,23.206598460695393,15
418,34.75628955290499,27.568429559454795,67.87657141691659,8
419,11.135096476199639,9.399641901263202,47.379312515301876,39
420,10.88867200286745,10.268367156395716,19.642185419759933,37
421,7.317897176031065,7.027484849101736,11.527309298519251,44
422,15.018653679640689,13.39614272117021,51.85150980954118,30
423,14.755999539047938,13.263129293930673,29.727783501175264,27
424,23.423782571366047,20.857377648313268,36.47811233990296,19
425,14.809090504422882,13.451134711496781,27.821105718637977,24
426,14.13390193005999,12.520413547765676,29.623461663749936,29
427,15.48174726274944,14.361910969031998,35.844963490893704,26
428,17.838820642235717,16.61902338267884,57.46083498006325,25
429,16.450108042917392,15.003848746432599,50.75739383702126,28
430,19.33281036498718,17.345495671049637,30.201383829144287,23
431,17.910488435626142,15.98218917843591,31.855303645162948,25
432,16.552228430907316,15.275207161917274,26.623180210614578,27
433,11.519130393860683,10.253001451472494,22.136077880816593,12
435,20.037468848745632,16.093681901683066,64.95164930807913,24
436,17.168637601578443,15.148735642446944,27.91720926756232,23
437,18.26367208491372,17.662497907893034,46.013129353565105,23
438,18.944784828594692,16.72852993012996,35.28308629992833,21
439,22.897042356756486,17.85042688252165,52.28516936306941,23
440,20.349913866895577,18.62975209953095,34.76058393710095,19
441,23.015655170784555,21.835616827030968,32.97800660136361,11
442,18.335927585138986,18.47296960648304,28.835168480817376,24
443,20.563336814705327,16.886879503742318,37.386697232757236,19
444,20.534769385118345,20.655157193532162,34.83126282695124,16
446,19.115887993704064,17.329653203503156,34.10269707434739,23
447,19.896700533198405,19.012071490305072,53.55266869057796,19
448,12.502344846728892,12.00091123582024,13.971035331460655,5
449,21.628685776143453,20.362397432317348,33.85677874081744,20
451,22.35128074884595,21.750512346612883,56.09834253793096,18
452,22.56873063742931,21.781452298151954,34.44200992577572,18
453,21.158159263431816,20.558696240146958,33.09054404490751,18
454,21.478647429494597,20.134549811471793,35.835210979017425,20
455,22.83979606814362,20.688043758264747,34.903371334107675,16
456,22.461273729800617,20.732046067701997,39.87343758348277,20
457,19.051871831926515,17.502707987989933,29.00154322380183,21
458,21.4357367791252,19.1209765523846,33.64561915391142,20
459,0.479758530940336,0.45728792902123794,5.656566917901416,471
460,3.8564292987720656,1.6607758775350836,35.633720755609495,277
461,17.58385449648047,18.381850272433788,29.712629020241106,9
462,21.064130744855902,17.559523880497693,54.78324472909188,23
463,22.862597954901208,20.05004614593422,60.55557310586715,19
464,25.205831111358023,24.77006614203434,63.78151953226169,17
465,20.46556176883844,19.270082563179376,33.444563448459526,21
466,21.418233737354498,21.44303932784775,40.316865742243245,18
467,21.95263979584189,21.800054758806983,31.51030451062207,20
468,25.560201647525737,23.165279030820933,48.74157428745888,17
469,24.700692398474118,23.223164454088042,38.35573375228556,16
470,24.6242255531261,23.016278296698182,37.40128576748295,16
471,24.58303287625373,24.10248041155146,43.595364689866614,18
472,23.83383823558541,21.946274042149476,37.689266502891485,16
473,25.06074612631743,23.883215188933946,38.48085343841238,17
474,21.812143214047264,19.64459739627241,32.47935444119546,18
475,28.402293138208464,30.39876490829605,45.70801198486671,16
476,22.425968625091087,20.880462080199894,35.900622010263675,17
477,22.97109246254228,20.513305217046323,36.8370133638717,18
478,19.09169628471247,16.999194994584286,30.521277487219,20
479,23.42785505577696,23.53734433649936,35.67427843812373,16
480,23.649856634442706,22.910329028984883,62.819051742610846,18
481,26.27597973681778,24.74480643870697,42.38049834958469,16
482,21.028075367212054,21.012021750171108,34.853959679635274,18
483,21.566755343229197,19.99134398995898,38.9348977804538,18
484,26.883107084780015,25.538312494743067,72.40908086306482,20
485,25.669358592287903,24.742833673976513,69.06466126448237,19
486,23.676320090890822,22.568561956275033,36.42398536208604,18
487,21.650855336340207,21.212275475251474,40.775451064146885,18
488,22.5800933375183,21.54349207880072,35.30908495190971,19
489,23.030867502099017,21.08829639852511,83.54536056526153,20
490,24.40065875649309,22.943100929247706,36.40339136126968,18
491,23.655625856480242,21.89256146549089,36.79657369844954,16
492,21.54222812131221,21.908252388196566,51.75459623341499,20
493,21.885328926146226,19.381206482638305,34.96457666151919,18
496,20.645293581641717,18.540540486591038,34.97687190764343,19
497,29.102812081573855,29.387569427433437,41.421308219470504,15
