frame_idx,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy_bottom,bbox_w,bbox_h
30,2,0,car,0.5698713660240173,1245.04150390625,302.2437438964844,1494.8448486328125,729.8887329101562,1369.9431762695312,729.8887329101562,249.8033447265625,427.6449890136719
31,1,0,car,0.936951756477356,1241.3961181640625,294.86383056640625,1793.4696044921875,737.1293334960938,1517.432861328125,737.1293334960938,552.073486328125,442.2655029296875
32,1,0,car,0.9367989897727966,1242.0263671875,294.357177734375,1793.5125732421875,737.2354736328125,1517.7694702148438,737.2354736328125,551.4862060546875,442.8782958984375
33,1,0,car,0.9368090629577637,1241.7857666015625,293.90496826171875,1793.318359375,737.051513671875,1517.5520629882812,737.051513671875,551.5325927734375,443.14654541015625
34,1,0,car,0.935090184211731,1241.9881591796875,293.8313293457031,1793.3515625,737.127685546875,1517.6698608398438,737.127685546875,551.3634033203125,443.2963562011719
35,1,0,car,0.9383359551429749,1242.6622314453125,293.2326965332031,1793.5753173828125,737.5132446289062,1518.1187744140625,737.5132446289062,550.9130859375,444.2805480957031
36,1,0,car,0.9343231320381165,1242.2528076171875,293.1956787109375,1793.60009765625,736.8848266601562,1517.9264526367188,736.8848266601562,551.3472900390625,443.68914794921875
37,1,0,car,0.9355461001396179,1242.23388671875,293.3294982910156,1793.8192138671875,737.0481567382812,1518.0265502929688,737.0481567382812,551.5853271484375,443.7186584472656
38,1,0,car,0.9348044395446777,1241.653076171875,293.7637634277344,1793.61279296875,737.6124267578125,1517.6329345703125,737.6124267578125,551.959716796875,443.8486633300781
39,1,0,car,0.9372641444206238,1241.9283447265625,293.4658203125,1793.7230224609375,738.0037841796875,1517.82568359375,738.0037841796875,551.794677734375,444.5379638671875
40,1,0,car,0.9338231682777405,1241.6077880859375,293.51776123046875,1793.605712890625,737.5225219726562,1517.6067504882812,737.5225219726562,551.9979248046875,444.0047607421875
41,1,0,car,0.9346823692321777,1241.695068359375,293.4488220214844,1793.6654052734375,737.3455810546875,1517.6802368164062,737.3455810546875,551.9703369140625,443.8967590332031
42,1,0,car,0.9350815415382385,1241.466064453125,293.5112609863281,1793.5062255859375,737.17578125,1517.4861450195312,737.17578125,552.0401611328125,443.6645202636719
43,1,0,car,0.9378079771995544,1241.804931640625,293.5526428222656,1793.4432373046875,737.3011474609375,1517.6240844726562,737.3011474609375,551.6383056640625,443.7485046386719
44,1,0,car,0.9370298385620117,1242.0867919921875,293.3235168457031,1792.743408203125,738.6366577148438,1517.4151000976562,738.6366577148438,550.6566162109375,445.3131408691406
44,2,0,car,0.6060141324996948,1245.455810546875,300.5146179199219,1490.055908203125,728.4436645507812,1367.755859375,728.4436645507812,244.60009765625,427.9290466308594
45,1,0,car,0.9381232261657715,1242.24609375,293.0109558105469,1792.9539794921875,738.3602905273438,1517.6000366210938,738.3602905273438,550.7078857421875,445.3493347167969
45,2,0,car,0.6832517385482788,1245.3050537109375,300.58978271484375,1491.3433837890625,728.4742431640625,1368.32421875,728.4742431640625,246.038330078125,427.88446044921875
46,1,0,car,0.9370322823524475,1242.0125732421875,293.0866394042969,1792.84423828125,738.5177001953125,1517.4284057617188,738.5177001953125,550.8316650390625,445.4310607910156
47,1,0,car,0.9386745691299438,1242.1544189453125,293.51153564453125,1792.93017578125,737.6456298828125,1517.5422973632812,737.6456298828125,550.7757568359375,444.13409423828125
47,2,0,car,0.6182314157485962,1244.9072265625,301.25433349609375,1487.82080078125,727.9920043945312,1366.364013671875,727.9920043945312,242.91357421875,426.7376708984375
48,1,0,car,0.9373294115066528,1241.7396240234375,293.4430236816406,1793.0272216796875,737.0244140625,1517.3834228515625,737.0244140625,551.28759765625,443.5813903808594
48,2,0,car,0.6538965106010437,1244.853515625,301.2607116699219,1492.2637939453125,728.432861328125,1368.5586547851562,728.432861328125,247.4102783203125,427.1721496582031
49,1,0,car,0.9363443851470947,1241.466064453125,292.94866943359375,1793.2294921875,736.3720703125,1517.3477783203125,736.3720703125,551.763427734375,443.42340087890625
49,2,0,car,0.5703387260437012,1244.7703857421875,300.7374267578125,1495.6944580078125,728.6168823242188,1370.232421875,728.6168823242188,250.924072265625,427.87945556640625
50,1,0,car,0.9340282678604126,1240.864990234375,293.1203308105469,1793.1317138671875,735.5413208007812,1516.9983520507812,735.5413208007812,552.2667236328125,442.4209899902344
51,1,0,car,0.9385156035423279,1241.0054931640625,293.1138000488281,1793.4620361328125,734.8195190429688,1517.2337646484375,734.8195190429688,552.45654296875,441.7057189941406
51,2,0,car,0.7098078727722168,1244.91259765625,300.7697448730469,1497.1080322265625,728.52392578125,1371.0103149414062,728.52392578125,252.1954345703125,427.7541809082031
52,1,0,car,0.9357529878616333,1240.8736572265625,293.4016418457031,1793.05908203125,735.3235473632812,1516.9663696289062,735.3235473632812,552.1854248046875,441.9219055175781
52,2,0,car,0.5738595128059387,1244.8878173828125,301.0746154785156,1497.9556884765625,729.051025390625,1371.4217529296875,729.051025390625,253.06787109375,427.9764099121094
53,1,0,car,0.9372777938842773,1241.3228759765625,293.9120178222656,1792.847412109375,735.55810546875,1517.0851440429688,735.55810546875,551.5245361328125,441.6460876464844
53,2,0,car,0.703874945640564,1245.1015625,301.3863830566406,1498.516845703125,728.9098510742188,1371.8092041015625,728.9098510742188,253.415283203125,427.5234680175781
54,1,0,car,0.9337294101715088,1241.3004150390625,294.21221923828125,1792.9537353515625,735.8032836914062,1517.1270751953125,735.8032836914062,551.6533203125,441.591064453125
55,1,0,car,0.936248242855072,1241.3016357421875,294.15643310546875,1793.0716552734375,735.906005859375,1517.1866455078125,735.906005859375,551.77001953125,441.74957275390625
56,1,0,car,0.9335494041442871,1241.3839111328125,293.5987548828125,1792.958740234375,735.9710693359375,1517.1713256835938,735.9710693359375,551.5748291015625,442.372314453125
57,1,0,car,0.9336461424827576,1241.8516845703125,293.6200256347656,1792.869873046875,736.9047241210938,1517.3607788085938,736.9047241210938,551.0181884765625,443.2846984863281
58,1,0,car,0.9330913424491882,1241.7357177734375,293.5736083984375,1793.1199951171875,736.4801025390625,1517.4278564453125,736.4801025390625,551.38427734375,442.906494140625
59,1,0,car,0.9358009696006775,1242.123779296875,293.7733154296875,1793.375732421875,737.0748901367188,1517.749755859375,737.0748901367188,551.251953125,443.30157470703125
60,1,0,car,0.9322565197944641,1241.628173828125,293.94366455078125,1793.82470703125,736.9752807617188,1517.7264404296875,736.9752807617188,552.196533203125,443.0316162109375
61,1,0,car,0.933276891708374,1241.5643310546875,294.2601623535156,1793.8779296875,738.093994140625,1517.7211303710938,738.093994140625,552.3135986328125,443.8338317871094
62,1,0,car,0.9307013750076294,1241.16796875,294.3325500488281,1793.7578125,737.9719848632812,1517.462890625,737.9719848632812,552.58984375,443.6394348144531
63,1,0,car,0.9323577284812927,1241.1785888671875,294.450439453125,1793.8980712890625,738.146728515625,1517.538330078125,738.146728515625,552.719482421875,443.6962890625
64,1,0,car,0.9314587116241455,1241.3172607421875,294.0541076660156,1793.859375,738.6066284179688,1517.5883178710938,738.6066284179688,552.5421142578125,444.5525207519531
65,1,0,car,0.9312703013420105,1241.251708984375,293.5198974609375,1793.958984375,738.1328735351562,1517.6053466796875,738.1328735351562,552.707275390625,444.61297607421875
66,1,0,car,0.930939793586731,1241.1981201171875,293.4772033691406,1793.7913818359375,737.9994506835938,1517.4947509765625,737.9994506835938,552.59326171875,444.5222473144531
67,1,0,car,0.9329010248184204,1241.3955078125,293.6536865234375,1793.826416015625,737.4320678710938,1517.6109619140625,737.4320678710938,552.430908203125,443.77838134765625
68,1,0,car,0.9299952387809753,1241.30908203125,293.5523986816406,1794.0799560546875,737.6950073242188,1517.6945190429688,737.6950073242188,552.7708740234375,444.1426086425781
69,1,0,car,0.9309165477752686,1241.3206787109375,293.38909912109375,1794.22802734375,736.830078125,1517.7743530273438,736.830078125,552.9073486328125,443.44097900390625
70,1,0,car,0.9291797876358032,1241.2689208984375,293.2649841308594,1794.242919921875,736.5106811523438,1517.7559204101562,736.5106811523438,552.9739990234375,443.2456970214844
71,1,0,car,0.9324368238449097,1241.5941162109375,293.1775817871094,1794.36328125,736.4317016601562,1517.9786987304688,736.4317016601562,552.7691650390625,443.2541198730469
72,1,0,car,0.9325290322303772,1240.9091796875,292.94573974609375,1793.77587890625,737.1968994140625,1517.342529296875,737.1968994140625,552.86669921875,444.25115966796875
73,1,0,car,0.9339670538902283,1240.8720703125,292.584716796875,1793.70263671875,738.0118408203125,1517.287353515625,738.0118408203125,552.83056640625,445.4271240234375
74,1,0,car,0.9342127442359924,1240.753173828125,292.8419189453125,1793.698974609375,738.1847534179688,1517.22607421875,738.1847534179688,552.94580078125,445.34283447265625
75,1,0,car,0.9382291436195374,1241.25830078125,293.3984375,1793.69091796875,737.5853271484375,1517.474609375,737.5853271484375,552.4326171875,444.1868896484375
75,2,0,car,0.6231128573417664,1245.220703125,301.9900207519531,1494.2969970703125,729.3013916015625,1369.7588500976562,729.3013916015625,249.0762939453125,427.3113708496094
76,1,0,car,0.9389259815216064,1241.395751953125,293.5033874511719,1793.55810546875,738.0743408203125,1517.4769287109375,738.0743408203125,552.162353515625,444.5709533691406
76,2,0,car,0.7366279363632202,1245.076416015625,302.0920715332031,1494.97216796875,729.36669921875,1370.0242919921875,729.36669921875,249.895751953125,427.2746276855469
77,1,0,car,0.9373370409011841,1241.0908203125,293.51202392578125,1793.379150390625,737.783447265625,1517.2349853515625,737.783447265625,552.288330078125,444.27142333984375
77,2,0,car,0.674923837184906,1244.7138671875,301.9579162597656,1495.0565185546875,729.3250122070312,1369.8851928710938,729.3250122070312,250.3426513671875,427.3670959472656
78,1,0,car,0.9371527433395386,1240.72998046875,293.44830322265625,1793.427734375,737.5865478515625,1517.078857421875,737.5865478515625,552.69775390625,444.13824462890625
78,2,0,car,0.6142615675926208,1244.49267578125,302.4822082519531,1495.5863037109375,729.2759399414062,1370.0394897460938,729.2759399414062,251.0936279296875,426.7937316894531
79,1,0,car,0.9379984140396118,1240.509521484375,293.65582275390625,1793.504150390625,737.5054931640625,1517.0068359375,737.5054931640625,552.99462890625,443.84967041015625
79,2,0,car,0.6641373038291931,1244.2283935546875,303.16241455078125,1494.9532470703125,729.1095581054688,1369.5908203125,729.1095581054688,250.724853515625,425.9471435546875
80,1,0,car,0.9372307658195496,1240.3870849609375,293.4776916503906,1793.54052734375,737.4616088867188,1516.9638061523438,737.4616088867188,553.1534423828125,443.9839172363281
80,2,0,car,0.6832411885261536,1244.101806640625,303.2479248046875,1496.2432861328125,729.6830444335938,1370.1725463867188,729.6830444335938,252.1414794921875,426.43511962890625
81,1,0,car,0.9360349774360657,1240.743408203125,293.4897155761719,1793.529296875,738.1348876953125,1517.1363525390625,738.1348876953125,552.785888671875,444.6451721191406
82,1,0,car,0.9356899261474609,1241.0458984375,293.48101806640625,1793.7701416015625,739.0515747070312,1517.4080200195312,739.0515747070312,552.7242431640625,445.570556640625
83,1,0,car,0.9375917315483093,1241.81591796875,293.36224365234375,1794.15625,739.1216430664062,1517.986083984375,739.1216430664062,552.34033203125,445.7593994140625
84,1,0,car,0.9338743090629578,1241.5738525390625,293.2709655761719,1793.95361328125,738.2339477539062,1517.7637329101562,738.2339477539062,552.3797607421875,444.9629821777344
85,1,0,car,0.9340116381645203,1241.3619384765625,293.28460693359375,1793.9024658203125,738.3350830078125,1517.6322021484375,738.3350830078125,552.54052734375,445.05047607421875
86,1,0,car,0.9332427382469177,1241.064208984375,293.1813659667969,1793.9532470703125,738.353271484375,1517.5087280273438,738.353271484375,552.8890380859375,445.1719055175781
87,1,0,car,0.934748113155365,1241.30419921875,293.2213439941406,1794.154052734375,737.979248046875,1517.7291259765625,737.979248046875,552.849853515625,444.7579040527344
88,1,0,car,0.9315744638442993,1241.1622314453125,293.35968017578125,1794.1173095703125,737.307861328125,1517.6397705078125,737.307861328125,552.955078125,443.94818115234375
89,1,0,car,0.9335635304450989,1241.6458740234375,293.2254333496094,1794.1075439453125,737.7607421875,1517.876708984375,737.7607421875,552.461669921875,444.5353088378906
90,1,0,car,0.9317943453788757,1241.3919677734375,293.5539855957031,1794.325927734375,737.2705078125,1517.8589477539062,737.2705078125,552.9339599609375,443.7165222167969
91,1,0,car,0.9346874952316284,1241.410400390625,293.6619873046875,1794.251220703125,736.5901489257812,1517.830810546875,736.5901489257812,552.8408203125,442.92816162109375
92,1,0,car,0.932331383228302,1241.0201416015625,293.7801818847656,1794.3428955078125,736.2950439453125,1517.6815185546875,736.2950439453125,553.32275390625,442.5148620605469
93,1,0,car,0.9312410354614258,1240.7442626953125,294.12261962890625,1794.2803955078125,735.8350219726562,1517.5123291015625,735.8350219726562,553.5361328125,441.71240234375
94,1,0,car,0.9311535954475403,1240.8663330078125,293.71563720703125,1794.180419921875,736.1203002929688,1517.5233764648438,736.1203002929688,553.3140869140625,442.4046630859375
95,1,0,car,0.9371658563613892,1241.793701171875,293.7520751953125,1794.0687255859375,737.0595092773438,1517.9312133789062,737.0595092773438,552.2750244140625,443.30743408203125
95,2,0,car,0.5219584107398987,1245.4434814453125,300.88177490234375,1497.2181396484375,729.0784301757812,1371.330810546875,729.0784301757812,251.774658203125,428.1966552734375
96,1,0,car,0.9337781071662903,1241.4234619140625,293.79193115234375,1793.6951904296875,737.211181640625,1517.559326171875,737.211181640625,552.271728515625,443.41925048828125
97,1,0,car,0.9340808987617493,1241.0357666015625,294.08758544921875,1793.3575439453125,737.8084106445312,1517.1966552734375,737.8084106445312,552.32177734375,443.7208251953125
98,1,0,car,0.9369503259658813,1241.1248779296875,293.71734619140625,1793.0653076171875,737.77978515625,1517.0950927734375,737.77978515625,551.9404296875,444.06243896484375
98,2,0,car,0.6008344888687134,1244.775390625,301.5165100097656,1496.3607177734375,729.1961669921875,1370.5680541992188,729.1961669921875,251.5853271484375,427.6796569824219
99,1,0,car,0.9386573433876038,1241.723388671875,293.7430114746094,1793.41943359375,737.5482788085938,1517.5714111328125,737.5482788085938,551.696044921875,443.8052673339844
99,2,0,car,0.691688060760498,1244.7813720703125,301.3911437988281,1496.0054931640625,728.9729614257812,1370.3934326171875,728.9729614257812,251.22412109375,427.5818176269531
100,1,0,car,0.940403938293457,1242.1669921875,293.5480651855469,1792.7103271484375,738.1748046875,1517.4386596679688,738.1748046875,550.5433349609375,444.6267395019531
100,2,0,car,0.7897834777832031,1244.80859375,301.08050537109375,1497.594482421875,729.3540649414062,1371.2015380859375,729.3540649414062,252.785888671875,428.2735595703125
101,1,0,car,0.9400613307952881,1242.0657958984375,293.4653015136719,1792.24462890625,737.9634399414062,1517.1552124023438,737.9634399414062,550.1788330078125,444.4981384277344
101,2,0,car,0.7885146141052246,1244.400390625,301.22344970703125,1497.831787109375,728.990234375,1371.1160888671875,728.990234375,253.431396484375,427.76678466796875
102,1,0,car,0.9391115307807922,1242.83203125,293.57830810546875,1791.7174072265625,738.0424194335938,1517.2747192382812,738.0424194335938,548.8853759765625,444.464111328125
102,2,0,car,0.8485378623008728,1244.5423583984375,300.678955078125,1497.5145263671875,729.3613891601562,1371.0284423828125,729.3613891601562,252.97216796875,428.68243408203125
103,1,0,car,0.9258947372436523,1244.8221435546875,293.411376953125,1791.4132080078125,737.7958984375,1518.11767578125,737.7958984375,546.591064453125,444.384521484375
103,2,0,car,0.8777503371238708,1244.2802734375,300.29486083984375,1495.734619140625,729.2347412109375,1370.0074462890625,729.2347412109375,251.454345703125,428.93988037109375
104,1,0,car,0.9371933937072754,1242.138916015625,292.479736328125,1790.8553466796875,737.1994018554688,1516.4971313476562,737.1994018554688,548.7164306640625,444.71966552734375
104,2,0,car,0.7807576656341553,1243.93505859375,300.46343994140625,1494.173583984375,728.990234375,1369.0543212890625,728.990234375,250.238525390625,428.52679443359375
105,1,0,car,0.935875654220581,1240.9189453125,291.8591003417969,1790.393310546875,736.2814331054688,1515.6561279296875,736.2814331054688,549.474365234375,444.4223327636719
105,2,0,car,0.6316280364990234,1243.59423828125,299.5173645019531,1491.5986328125,728.2586059570312,1367.596435546875,728.2586059570312,248.00439453125,428.7412414550781
106,1,0,car,0.9349305033683777,1240.468505859375,291.83795166015625,1790.068115234375,735.74365234375,1515.268310546875,735.74365234375,549.599609375,443.90570068359375
107,1,0,car,0.9389600157737732,1240.7711181640625,291.5819396972656,1789.0218505859375,734.9786987304688,1514.896484375,734.9786987304688,548.250732421875,443.3967590332031
107,2,0,car,0.7086805105209351,1243.1060791015625,299.0074462890625,1492.305419921875,727.1768188476562,1367.7057495117188,727.1768188476562,249.1993408203125,428.16937255859375
108,1,0,car,0.9366986155509949,1240.0997314453125,291.9486389160156,1787.5899658203125,734.2637939453125,1513.8448486328125,734.2637939453125,547.490234375,442.3151550292969
108,2,0,car,0.775808572769165,1242.7410888671875,299.08001708984375,1492.149169921875,726.4518432617188,1367.4451293945312,726.4518432617188,249.4080810546875,427.371826171875
109,1,0,car,0.9389055967330933,1239.6273193359375,291.0345764160156,1786.253662109375,732.9644165039062,1512.9404907226562,732.9644165039062,546.6263427734375,441.9298400878906
109,2,0,car,0.8187686800956726,1242.4984130859375,298.54925537109375,1492.2099609375,725.9546508789062,1367.3541870117188,725.9546508789062,249.7115478515625,427.4053955078125
110,1,0,car,0.9397315979003906,1239.1114501953125,291.0304870605469,1784.8736572265625,732.15185546875,1511.9925537109375,732.15185546875,545.76220703125,441.1213684082031
110,2,0,car,0.8269380927085876,1241.93505859375,297.9754638671875,1493.6800537109375,725.1588134765625,1367.8075561523438,725.1588134765625,251.7449951171875,427.183349609375
111,1,0,car,0.9342336058616638,1240.7213134765625,291.37542724609375,1784.1575927734375,732.1187133789062,1512.439453125,732.1187133789062,543.436279296875,440.7432861328125
112,1,0,car,0.9346038699150085,1241.39697265625,290.4422302246094,1782.96728515625,731.3971557617188,1512.18212890625,731.3971557617188,541.5703125,440.9549255371094
113,1,0,car,0.9348164200782776,1241.0560302734375,288.5705871582031,1781.13671875,730.2731323242188,1511.0963745117188,730.2731323242188,540.0806884765625,441.7025451660156
114,1,0,car,0.9360842108726501,1239.2987060546875,286.7742004394531,1779.2626953125,729.3601684570312,1509.2807006835938,729.3601684570312,539.9639892578125,442.5859680175781
114,2,0,car,0.5742834210395813,1238.9652099609375,292.3944396972656,1482.853759765625,718.7117919921875,1360.9094848632812,718.7117919921875,243.8885498046875,426.3173522949219
115,1,0,car,0.9366698265075684,1237.7476806640625,284.26605224609375,1777.181396484375,727.004638671875,1507.4645385742188,727.004638671875,539.4337158203125,442.73858642578125
115,2,0,car,0.7659105062484741,1238.0010986328125,290.115478515625,1489.5062255859375,716.2037353515625,1363.753662109375,716.2037353515625,251.505126953125,426.0882568359375
116,1,0,car,0.9353936314582825,1234.76318359375,282.6541442871094,1774.257080078125,719.0595092773438,1504.5101318359375,719.0595092773438,539.493896484375,436.4053649902344
116,2,0,car,0.8756148219108582,1237.6224365234375,287.59832763671875,1487.8160400390625,713.0579223632812,1362.71923828125,713.0579223632812,250.193603515625,425.4595947265625
117,1,0,car,0.9367338418960571,1234.006103515625,279.43017578125,1769.889404296875,719.5206909179688,1501.94775390625,719.5206909179688,535.88330078125,440.09051513671875
117,2,0,car,0.8226090669631958,1236.489501953125,284.74554443359375,1487.052978515625,710.4813842773438,1361.771240234375,710.4813842773438,250.5634765625,425.73583984375
118,1,0,car,0.9353154897689819,1232.8323974609375,278.0140075683594,1766.972412109375,718.9017944335938,1499.9024047851562,718.9017944335938,534.1400146484375,440.8877868652344
118,2,0,car,0.7610935568809509,1234.9620361328125,282.6477355957031,1482.53466796875,708.4268798828125,1358.7483520507812,708.4268798828125,247.5726318359375,425.7791442871094
119,1,0,car,0.9359483122825623,1231.0316162109375,276.5868835449219,1764.1402587890625,715.7427368164062,1497.5859375,715.7427368164062,533.108642578125,439.1558532714844
119,2,0,car,0.6361820697784424,1233.4971923828125,279.61053466796875,1479.625732421875,705.9578247070312,1356.5614624023438,705.9578247070312,246.1285400390625,426.3472900390625
120,1,0,car,0.9366742372512817,1229.9156494140625,275.9306640625,1761.9317626953125,713.5316772460938,1495.9237060546875,713.5316772460938,532.01611328125,437.60101318359375
120,2,0,car,0.7911812663078308,1232.7255859375,277.581298828125,1477.0382080078125,703.486328125,1354.8818969726562,703.486328125,244.3126220703125,425.905029296875
121,1,0,car,0.9380393028259277,1228.84326171875,274.3722839355469,1759.152099609375,712.1549682617188,1493.9976806640625,712.1549682617188,530.308837890625,437.7826843261719
121,2,0,car,0.6062029004096985,1231.681884765625,273.1162414550781,1472.1768798828125,701.7539672851562,1351.9293823242188,701.7539672851562,240.4949951171875,428.6377258300781
122,1,0,car,0.9394902586936951,1227.3275146484375,275.03436279296875,1757.1065673828125,706.452392578125,1492.217041015625,706.452392578125,529.779052734375,431.41802978515625
122,2,0,car,0.8769881129264832,1230.2513427734375,271.896484375,1472.0859375,697.2069702148438,1351.1686401367188,697.2069702148438,241.8345947265625,425.31048583984375
123,1,0,car,0.9387189149856567,1226.4776611328125,276.4768371582031,1753.700439453125,700.3137817382812,1490.0890502929688,700.3137817382812,527.2227783203125,423.8369445800781
123,2,0,car,0.8687743544578552,1229.7232666015625,270.88665771484375,1471.018798828125,692.1669311523438,1350.3710327148438,692.1669311523438,241.2955322265625,421.2802734375
124,1,0,car,0.9399271011352539,1227.0054931640625,274.527099609375,1748.8438720703125,694.7298583984375,1487.9246826171875,694.7298583984375,521.83837890625,420.2027587890625
125,1,0,car,0.938702404499054,1225.8199462890625,273.4897155761719,1746.3851318359375,688.8689575195312,1486.1025390625,688.8689575195312,520.565185546875,415.3792419433594
125,2,0,car,0.8215820789337158,1226.68505859375,268.90936279296875,1462.5115966796875,682.1334228515625,1344.5983276367188,682.1334228515625,235.8265380859375,413.22406005859375
126,1,0,car,0.9350578784942627,1225.56494140625,272.1241149902344,1741.7723388671875,683.8670654296875,1483.6686401367188,683.8670654296875,516.2073974609375,411.7429504394531
